scheme_code,amc_code,amc_name,scheme_name,scheme_name_unique,date_of_inception,asset_category,asset_sub_category,option_name,plan_name,risk_profile,risk_rating,benchmark,nav,nav_date,fund_size,fund_manager,isin_dividend_payout_or_growth,isin_dividend_reinvest,bse_txn,bse_code_payout_or_growth,bse_code_reinvest,expense_ratio_s_d,objective,scheme_doc_url,riskometer,vr_rating,final_benchmark,exit_load,txn_info,row_num
147446,AMC24,Mahindra Manulife Investment Management Private Limited,Mahindra Manulife Aggressive Hybrid Fund - Direct Plan -Growth,Mahindra Manulife Aggressive Hybrid Fund,19-Jul-19,Hybrid,Aggressive Hybrid Fund,Growth,Direct,Balanced,6.0,CRISIL Hybrid 35+65 - Aggressive Fund Index,30.1642,2025-06-11 00:00:00+00:00,1638.6294,Fatema Pacha,INF174V01788,,Y,MHMHEDG-GR,,0.47,"The Scheme Seeks To Generate Long Term Capital Appreciation And Also Income Throughinvestments In Equity And Equity Related Instruments And Investments In Debt And Money Marketinstruments. However, There Can Be No Assurance That The Investment Objective Of The Scheme Willbe Achieved. The Scheme Does Not Assure Or Guarantee Any Returns.",https://www.mahindramanulife.com/downloads#SIDSAI,Very High,****,AUB11,"{'exit_load_period': 0.0, 'exit_load_rate': 0.0, 'exit_load_period_remark': 'Nil upto 10% of units and 1% for remaining units on or before 3M, Nil after 3M'}","{'min_invest': 1000.0, 'min_invest_sip': 500.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
134813,AMC25,Mirae Asset Investment Managers (India) Private Limited,Mirae Asset Aggressive Hybrid Fund -Direct Plan-Growth,Mirae Asset Aggressive Hybrid Fund,29-Jul-15,Hybrid,Aggressive Hybrid Fund,Growth,Direct,Balanced,6.0,CRISIL Hybrid 35+65 - Aggressive Fund Index,37.44,2025-06-11 00:00:00+00:00,8854.0679,Harshad Borawake,INF769K01DH9,,Y,MAFPFD1-GR,,0.4,The Investment Objective Of The Scheme Is To Generate Capital Appreciation Along With Current Income From A Combined Portfolio Of Predominantly Investing In Equity & Equity Related Instruments And Balance In Debt And Money Market Instruments. The Scheme Does Not Guarantee Or Assure Any Returns.,https://www.miraeassetmf.co.in/downloads/forms,Very High,****,AUB11,"{'exit_load_period': 0.0, 'exit_load_rate': 1.0, 'exit_load_period_remark': '1% on or before 1Y(365D), Nil after 1Y(365D)'}","{'min_invest': 5000.0, 'min_invest_sip': 99.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
144394,AMC2,Axis Asset Management Company Ltd.,Axis Aggressive Hybrid Fund - Direct Plan - Growth Option,Axis Aggressive Hybrid Fund,09-Aug-18,Hybrid,Aggressive Hybrid Fund,Growth,Direct,Balanced,6.0,CRISIL Hybrid 35+65 - Aggressive Fund Index,22.43,2025-06-11 00:00:00+00:00,1548.821,Jayesh Sundar,INF846K01E25,,Y,AXEHDG-GR,,1.07,"To Generate Long Term Capital Appreciation Along With Current Income By Investing In A Mix Of Equity And Equity Related Instruments, Debt Instruments And Money Market Instruments. However, There Is No Assurance Or Guarantee That The Investment Objective Of The Scheme Will Be Achieved. The Scheme Does Not Assure Or Guarantee Any Returns.",https://www.axismf.com/statutory-disclosures,Very High,**,AUB11,"{'exit_load_period': 0.0, 'exit_load_rate': 1.0, 'exit_load_period_remark': 'Nil for 10% of investments and 1% for remaining investments on or before 12M, Nil after 12M'}","{'min_invest': 500.0, 'min_invest_sip': 100.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
150260,AMC45,Baroda BNP Paribas Asset Management India Pvt. Ltd.,Baroda BNP Paribas Aggressive Hybrid Fund- Direct Plan - Growth Option,Baroda BNP Paribas Aggressive Hybrid Fund,07-Apr-17,Hybrid,Aggressive Hybrid Fund,Growth,Direct,Balanced,6.0,CRISIL Hybrid 35+65 - Aggressive Fund Index,31.8533,2025-06-11 00:00:00+00:00,1179.5833,Jitendra Sriram,INF251K01OZ7,,Y,BPSEDG-GR,,0.53,"The Scheme Seeks To Generate Income And Capital Appreciation By Investing In A Diversified Portfolio Of Equity And Equity Related Instruments And Fixed Income Instruments. However, There Can Be No Assurance That The Investment Objectives Of The Scheme Will Be Realized. The Scheme Does Not Guarantee/Indicate Any Returns.",https://www.barodabnpparibasmf.in/downloads,Very High,*****,AUB11,"{'exit_load_period': 0.0, 'exit_load_rate': 1.0, 'exit_load_period_remark': 'Nil upto 10% of units and 1 % for in excess of limits on or before 12M, Nil after 12M'}","{'min_invest': 5000.0, 'min_invest_sip': 500.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
120261,AMC23,LIC Mutual Fund Asset Management Limited,LIC MF Aggressive Hybrid Fund-Direct Plan-Growth,LIC MF Aggressive Hybrid Fund,01-Jan-13,Hybrid,Aggressive Hybrid Fund,Growth,Direct,Balanced,6.0,CRISIL Hybrid 35+65 - Aggressive Fund Index,224.5871,2025-06-11 00:00:00+00:00,506.4324,Karan Doshi,INF767K01ED0,,Y,LCBLG1-GR,,1.41,An Open Ended Income And Growth Scheme Which Seeks To Provide Regular Returns And Capital Appreciation According To The Selection Of Plan By Investing In Equities And Debt.,https://www.licmf.com/downloads/sid_sai,Very High,*,AUB11,"{'exit_load_period': 0.0, 'exit_load_rate': 0.0, 'exit_load_period_remark': 'Nil upto 12% on units and 1% on remaining units on or before 3M, Nil after 3M'}","{'min_invest': 5000.0, 'min_invest_sip': 100.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
118794,AMC31,Nippon Life India Asset Management Limited,Nippon India Equity Hybrid Fund  - Direct Plan Growth Plan,Nippon India Equity Hybrid Fund,01-Jan-13,Hybrid,Aggressive Hybrid Fund,Growth,Direct,Balanced,6.0,CRISIL Hybrid 35+65 - Aggressive Fund Index,117.6414,2025-06-11 00:00:00+00:00,3811.1885,Meenakshi Dawar,INF204K01B08,,Y,SHAG-GR,,1.13,"The Primary Investment Objective Of This Option Is To Generate Consistent Returns And Appreciation Of Capital By Investing In A Mix Of Securities Comprising Of Equity, Equity Related Instruments & Fixed Income Instruments.",https://www.nipponindiamf.com/investor-service/downloads/scheme-information-document,Very High,*,AUB11,"{'exit_load_period': 0.0, 'exit_load_rate': 1.0, 'exit_load_period_remark': 'Nil for 10% of investments and 1% for remaining on or before 12M, Nil after 12M'}","{'min_invest': 500.0, 'min_invest_sip': 100.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
140382,AMC16,Bandhan AMC Limited,Bandhan Aggressive Hybrid Fund-Direct Plan Growth,Bandhan Aggressive Hybrid Fund,30-Dec-16,Hybrid,Aggressive Hybrid Fund,Growth,Direct,Balanced,6.0,CRISIL Hybrid 35+65 - Aggressive Fund Index,28.977,2025-06-11 00:00:00+00:00,846.2536,Prateek Poddar,INF194KA1U56,,Y,IDD311-GR,,0.99,The Fund Seeks To Generate Long Term Capital Appreciation By Investing Predominantly In Equity And Equity Related Instruments. The Fund Also Seeks To Generate Current Income By Investing In Debt Securities And Money Market Instruments.,https://bandhanmutual.com/downloads/sid,Very High,***,AUB11,"{'exit_load_period': 0.0, 'exit_load_rate': 1.0, 'exit_load_period_remark': 'Nil for 10% of investment and 1 % for remaining investment on or before 12M'}","{'min_invest': 1000.0, 'min_invest_sip': 100.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
119609,AMC33,SBI Funds Management Private Limited,SBI Equity Hybrid Fund - Direct Plan - Growth,SBI Equity Hybrid Fund,01-Jan-13,Hybrid,Aggressive Hybrid Fund,Growth,Direct,Balanced,6.0,CRISIL Hybrid 35+65 - Aggressive Fund Index,332.2434,2025-06-11 00:00:00+00:00,74035.6588,R. Srinivasan,INF200K01RY0,,Y,SBD24G-GR,,0.74,To Provide Investors Long-Term Capital Appreciation Along With The Liquidity Of An Open-Ended Scheme By Investing In A Mix Of Debt And Equity. The Scheme Will Invest In A Diversified Portfolio Of Equities Of High Growth Companies And Balance The Risk Through Investing The Rest In Fixed Income Securities.,https://www.sbimf.com/en-us/offer-document-sid-kim,Very High,***,AUB11,"{'exit_load_period': 0.0, 'exit_load_rate': 1.0, 'exit_load_period_remark': 'Nil for 10% of investments and 1% for remaining investment on or before 12M, Nil after 12M'}","{'min_invest': 1000.0, 'min_invest_sip': 500.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
118546,AMC11,Franklin Templeton Asset Management (India) Private Limited,Franklin India Equity Hybrid Fund - Direct - Growth,Franklin India Equity Hybrid Fund,01-Jan-13,Hybrid,Aggressive Hybrid Fund,Growth,Direct,Balanced,6.0,CRISIL Hybrid 35+65 - Aggressive Fund Index,310.4557,2025-06-11 00:00:00+00:00,2131.248,Rajasa Kakulavarapu,INF090I01FZ1,,Y,423-GR,,0.93,The Fund Aims To Provide Long Term Growth Of Capital And Current Income By Investing In Equity And Equity Related Securities And Fixed Income Instruments.,https://www.franklintempletonindia.com/investor/downloads/fund-documents,Very High,***,AUB11,"{'exit_load_period': 0.0, 'exit_load_rate': 1.0, 'exit_load_period_remark': 'Nil upto 10% of units on or before 1Y, For excess units 1% on or before 1Y & Nil after 1Y'}","{'min_invest': 5000.0, 'min_invest_sip': 100.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
149601,AMC35,Sundaram Asset Management Company Limited,Sundaram Aggressive Hybrid Fund- Direct Plan - Growth Option,Sundaram Aggressive Hybrid Fund,01-Jan-13,Hybrid,Aggressive Hybrid Fund,Growth,Direct,Balanced,6.0,CRISIL Hybrid 35+65 - Aggressive Fund Index,184.7128,2025-06-11 00:00:00+00:00,5924.3542,S. Bharath,INF173K01FE6,,Y,SUSBZG-GR,,0.7,The Scheme Seeks Long-Term Capital Appreciation And Current Income From A Balanced Portfolio Of Equity And Debt Securities,https://www.sundarammutual.com/Downloads,High,***,AUB11,"{'exit_load_period': 0.0, 'exit_load_rate': 1.0, 'exit_load_period_remark': 'Nil upto 25% of units within 1Y, 1% in excess of limit within 1Y, Nil after 1Y'}","{'min_invest': 100.0, 'min_invest_sip': 100.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
120819,AMC29,Quant Money Managers Limited,Quant Absolute Fund-Growth Option-Direct Plan,Quant Absolute Fund,07-Jan-13,Hybrid,Aggressive Hybrid Fund,Growth,Direct,Balanced,6.0,CRISIL Hybrid 35+65 - Aggressive Fund Index,461.9761,2025-06-11 00:00:00+00:00,2053.6571,Sandeep Tandon,INF966L01556,,Y,QUBFDG-GR,,0.71,The Investment Objective Of The Scheme Is To Generate Income/Capital Appreciation By Investing Primarily In Equity And Equity Related Instruments With A Moderate Exposure To Debt Securities & Money Market Instruments. There Is No Assurance That The Investment Objective Of The Scheme Will Be Realized.,http://www.quantmutual.com/downloads/kim,Very High,*****,AUB11,"{'exit_load_period': 0.0, 'exit_load_rate': 1.0, 'exit_load_period_remark': '1% on or before 15D, Nil after 15D'}","{'min_invest': 5000.0, 'min_invest_sip': 1000.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
148592,AMC38,Union Asset Management Company Pvt. Ltd.,Union Aggressive Hybrid Fund - Direct Plan - Growth Option,Union Aggressive Hybrid Fund,18-Dec-20,Hybrid,Aggressive Hybrid Fund,Growth,Direct,Balanced,6.0,CRISIL Hybrid 35+65 - Aggressive Fund Index,18.97,2025-06-11 00:00:00+00:00,634.9333,Sanjay Bembalkar,INF582M01GY0,,Y,UNHEDG-GR,,1.0,"The Investment Objective Of The Scheme Is To Achieve Long Term Capital Growth And Generate Incomefrom A Portfolio, Predominantly Of Equity And Equity Related Securities. The Scheme Will Also Invest Indebt & Money Market Instruments.",http://unionmf.com/downloads/schemeinformationdoc.aspx,Very High,Not Rated,AUB11,"{'exit_load_period': 0.0, 'exit_load_rate': 1.0, 'exit_load_period_remark': '1% on or before 15D, Nil after 15D'}","{'min_invest': 1000.0, 'min_invest_sip': 100.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
120242,AMC14,ICICI Prudential Asset Management Company Limited,ICICI Prudential Passive Strategy Fund (FOF) - Direct Plan - Growth,ICICI Prudential Passive Strategy Fund (FOF),01-Jan-13,Hybrid,Aggressive Hybrid Fund,Growth,Direct,Balanced,6.0,NIFTY 200 Index,171.1478,2025-06-11 00:00:00+00:00,190.8888,Sankaran Naren,INF109K01W58,,Y,8149-GR,,0.15,The Primary Objective Of The Scheme Is To Generate Capital Appreciation Primarily From A Portfolio That Is Invested In Exchange Traded Funds.,https://www.icicipruamc.com/Downloads/sid-mutual-fund-new.aspx,Very High,***,OB47,"{'exit_load_period': 0.0, 'exit_load_rate': 1.0, 'exit_load_period_remark': '1% on or before 15D, Nil after 15D'}","{'min_invest': 5000.0, 'min_invest_sip': 1000.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
120251,AMC14,ICICI Prudential Asset Management Company Limited,ICICI Prudential Equity & Debt Fund - Direct Plan - Growth,ICICI Prudential Equity & Debt Fund,01-Jan-13,Hybrid,Aggressive Hybrid Fund,Growth,Direct,Balanced,6.0,CRISIL Hybrid 35+65 - Aggressive Fund Index,432.74,2025-06-11 00:00:00+00:00,42339.7068,Sankaran Naren,INF109K01Y07,,Y,8017-GR,,0.98,"The Primary Investment Objective Of The Scheme Is To Seek To Generate Long Term Capital Appreciation And Current Income From A A Portfolio That Is Invested In Equity And Equity Related Securities As Well As In Fixed Income Securities. However, There Can Be No Assurance That The Investment Objective Of The Scheme Will Be Realized.",https://www.icicipruamc.com/Downloads/sid-mutual-fund-new.aspx,Very High,*****,AUB11,"{'exit_load_period': 0.0, 'exit_load_rate': 0.0, 'exit_load_period_remark': 'Nil upto 30% of units and 1% for remaining units on or before 1Y, Nil after 1Y'}","{'min_invest': 5000.0, 'min_invest_sip': 100.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
120700,AMC14,ICICI Prudential Asset Management Company Limited,ICICI Prudential Thematic Advantage Fund (FOF) - Direct Plan - Growth,ICICI Prudential Thematic Advantage Fund(FOF),04-Apr-13,Hybrid,Aggressive Hybrid Fund,Growth,Direct,Balanced,6.0,NIFTY 200 Index,240.6131,2025-06-10 00:00:00+00:00,2982.0334,Sankaran Naren,INF109K01X40,,Y,8162-GR,,0.3,The Primary Objective Of The Scheme Is To Generate Capital Appreciation Primarily From A Portfolio Of Sectoral/ Thematic Schemes Accessed Through The Diversified Investment Styles Of Underlying Schemes.,https://www.icicipruamc.com/Downloads/sid-mutual-fund-new.aspx,Very High,Not Rated,OB47,"{'exit_load_period': 0.0, 'exit_load_rate': 1.0, 'exit_load_period_remark': '1% on or before 1Y, NIL After 1Y'}","{'min_invest': 5000.0, 'min_invest_sip': 1000.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
119053,AMC36,Tata Asset Management Limited,Tata Hybrid Equity Fund -Direct Plan- Growth,Tata Hybrid Equity Fund,01-Jan-13,Hybrid,Aggressive Hybrid Fund,Growth,Direct,Balanced,6.0,CRISIL Hybrid 35+65 - Aggressive Fund Index,488.7285,2025-06-11 00:00:00+00:00,4011.9821,Satish Chandra Mishra,INF277K01MN2,,Y,TABFGZ-GR,,1.01,"The Investment Objective Of The Scheme Is To Provide Income Distribution And Or Capital Appreciation Over Medium To Long Term. However, There Is No Assurance Or Guarantee That The Investment Objective Of The Scheme Will Be Achieved. The Scheme Does Not Assure Or Guarantee Any Returns.",http://www.tatamutualfund.com/downloads/scheme-information-document,Very High,***,AUB11,"{'exit_load_period': 0.0, 'exit_load_rate': 1.0, 'exit_load_period_remark': 'Nil upto 12% of investments and 1% for remaining investments on or before 365D, Nil after 365D'}","{'min_invest': 5000.0, 'min_invest_sip': 100.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
138386,AMC7,PGIM India Asset Management Private Limited,PGIM India Hybrid Equity Fund - Direct Plan - Growth,PGIM India Hybrid Equity Fund,01-Jan-13,Hybrid,Aggressive Hybrid Fund,Growth,Direct,Balanced,6.0,CRISIL Hybrid 35+65 - Aggressive Fund Index,154.46,2025-06-10 00:00:00+00:00,210.8239,Sharma Vivek,INF663L01GX2,,Y,PRIOD1-GR,,0.77,"The Investment Objective Of The Scheme Is To Seek To Generate Long Term Capital Appreciation And Income From A Portfolio Of Equity And Equity Related Securities As Well As Fixed Income Securities.However, There Can Be No Assurance That The Investment Objective Of The Scheme Will Be Achieved. The Scheme Does Not Guarantee/ Indicate Any Returns.",https://www.pgimindiamf.com/forms-and-updates/sid-and-sai#SID,Very High,**,AUB11,"{'exit_load_period': 0.0, 'exit_load_rate': 0.5, 'exit_load_period_remark': '0.50% on or before 90D, Nil after 90D'}","{'min_invest': 5000.0, 'min_invest_sip': 1000.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
120674,AMC39,UTI Asset Management Company Private Limited,UTI Aggressive Hybrid Fund -Direct Plan - Growth,UTI Aggressive Hybrid Fund,01-Jan-13,Hybrid,Aggressive Hybrid Fund,Growth,Direct,Balanced,6.0,CRISIL Hybrid 35+65 - Aggressive Fund Index,435.6386,2025-06-11 00:00:00+00:00,6122.2771,V. Srivatsa,INF789F01SK9,,Y,UTBAD2-GR,,1.21,"The Primary Objective Of The Scheme Is To Generate Long Term Capital Appreciation By Investing Predominantly In Equity And Equity Related Securities Of Companies Across The Market Capitalization Spectrum. The Fund Also Invests In Debt And Money Market Instruments With A View To Generate Regular Income. However, There Is No Assurance Or Guarantee That The Investment Objective Of The Scheme Would Be Achieved.",https://www.utimf.com/forms-and-downloads/,Very High,***,AUB11,"{'exit_load_period': 0.0, 'exit_load_rate': 1.0, 'exit_load_period_remark': 'Nil for 10% of units and 1% for remaining units on or before 12M, Nil after 12M'}","{'min_invest': 1000.0, 'min_invest_sip': 500.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
139221,AMC28,Principal Asset Management Company Private Limited,Principal Arbitrage Fund - Direct Plan - Growth,Principal Arbitrage Fund,21-Apr-16,Hybrid,Arbitrage,Growth,Direct,Balanced,5.0,Nifty 50 Arbitrage Index,12.1581,2021-12-30 00:00:00+00:00,7.4203,,INF173K01NF7,,Y,PCAFZG-GR,,0.42,The Investment Objective Of The Scheme Is To Generate Capital Appreciation And Income By Predominantly Investing In Arbitrage Opportunities In The Cash And Derivative Segments Of The Equity Markets And The Arbitrage Opportunities Available Within The Derivative Segment And By Investing The Balance In Debt And Money Market Instruments.There Is No Assurance Or Guarantee That The Investment Objective Of The Scheme Will Be Realized.,https://www.principalindia.com/all-downloads/funds-related,Low,*,OB49,"{'exit_load_period': None, 'exit_load_rate': None, 'exit_load_period_remark': None}","{'min_invest': None, 'min_invest_sip': None, 'min_invest_x': None, 'min_invest_sip_x': None}",1
147927,AMC35,Sundaram Asset Management Company Limited,Sundaram Arbitrage Fund Direct Plan - Growth,Sundaram Arbitrage Fund,04-Feb-20,Hybrid,Arbitrage,Growth,Direct,Balanced,5.0,Nifty 50 Arbitrage Index,10.8083,2021-12-31 00:00:00+00:00,83.3426,,INF903JA1IQ2,,Y,SUAFDG-GR,,0.24,"To Generate Income With Minimal Volatility By Investing In Equity, Arbitrage Strategies Which Fully Offset The Equity Exposure And Investments In Debt Instruments. However, There Can Be No Assurance That The Investment Objective Of The Scheme Will Be Realized.",https://www.sundarammutual.com/Downloads,Low to Moderate,Not Rated,OB49,"{'exit_load_period': None, 'exit_load_rate': None, 'exit_load_period_remark': None}","{'min_invest': None, 'min_invest_sip': None, 'min_invest_x': None, 'min_invest_sip_x': None}",1
144658,AMC10,Navi AMC Limited,Navi Arbitrage Fund - Direct Plan - Growth,Navi Arbitrage Fund,28-Aug-18,Hybrid,Arbitrage,Growth,Direct,Balanced,5.0,Crisil Liquid Fund Index,10.9088,2021-07-22 00:00:00+00:00,0.1417,,INF959L01EP5,,Y,ESARGD-GR,,1.14,"The Investment Objective Of The Scheme Is To Generate Income By Predominantly Investing In Arbitrage Opportunities In The Cash And The Derivative Segments Of The Equity Markets And The Arbitrage Opportunities Available Within The Derivative Segment And By Investing The Balance In Debt And Money Market Instruments. However, There Is No Assurance That The Investment Objective Of The Scheme Will Be Realized. The Fund Will Be A Pure Arbitrage Fund With No Directional Positions In Equity And Derivatives (Un-Hedged) Positions.",https://www.Navimutualfund.com/dnd_applicationform.php,Low,Not Rated,AUB3,"{'exit_load_period': None, 'exit_load_rate': None, 'exit_load_period_remark': None}","{'min_invest': None, 'min_invest_sip': None, 'min_invest_x': None, 'min_invest_sip_x': None}",1
